"Advertiser name",Category,Manufacturer,"Product code","Product name","Product description","Product affiliate link","Product link","Product picture","Price without VAT","Price with VAT","Price with discount, with VAT","Price with discount, without VAT",Currency,"Free shipping",Availability,"Gift included",Size,Adult,Color,Gender,Material,Condition,"Energy efficiency class","Shipping cost","Additional image links","Additional product types","Google product category",GTIN,MPN,EAN,ISBN,"Expiration date"
ITGalaxy.ro,hote,"Faber B",305.0602.050,"Hota Incorporabila Tip Caseta 580mc/h Filtru Aluminiu Clasa B Inox",,//profitshare.ro/lps/pPv/K79/?redirect=https%3A%2F%2Fwww.itgalaxy.ro%2Fhote%2Ffaber-b%2F580mc-h-filtru-aluminiu-clasa-b-inox-562234%2F,https://www.itgalaxy.ro/hote/faber-b/580mc-h-filtru-aluminiu-clasa-b-inox-562234/,https://cdni.itgalaxy.ro/images/products/img_202303241408/562234/full/hota-incorporabila-tip-caseta-faber-b-580mc-h-filtru-aluminiu-clasa-b-inox-1394761.jpeg,497.47,591.99,489.99,411.76,lei,0,in_stock,0,,,,,,,,,,,,,,,,
ITGalaxy.ro,ondulatoare,Babyliss,c112e,"Ondulator C112E 3 Trepte 200 grade Pink Black","&nbsp; &nbsp; ",//profitshare.ro/lps/pPv/K79/?redirect=https%3A%2F%2Fwww.itgalaxy.ro%2Fondulatoare%2Fbabyliss%2Fc112e-3-trepte-200-grade-pink-black-523133%2F,https://www.itgalaxy.ro/ondulatoare/babyliss/c112e-3-trepte-200-grade-pink-black-523133/,https://cdni.itgalaxy.ro/images/products/img_202207200517/523133/full/ondulator-babyliss-c112e-3-trepte-200-grade-pink-black-1304494.jpeg,256.29,304.99,250,210.08,lei,0,in_stock,0,,,,,,,,,,,,,,,,
ITGalaxy.ro,televizoare,Samsung,QE65Q80DA/RES,"Televizor Resigilat QE65Q80DA Smart Ultra HD 4K 163CM Argintiu","&nbsp; Acest produs este resigilat, in stare buna de functionare. Produsul a fost reambalat. ",//profitshare.ro/lps/pPv/K79/?redirect=https%3A%2F%2Fwww.itgalaxy.ro%2Ftelevizoare%2Fsamsung%2Ftv-samsung-qe65q80da-resigilat-816510%2F,https://www.itgalaxy.ro/televizoare/samsung/tv-samsung-qe65q80da-resigilat-816510/,https://cdni.itgalaxy.ro/images/products/img_202504150055/816510/full/televizor-samsung-resigilat-qe65q80da-smart-ultra-hd-4k-163cm-argintiu-1967024.jpeg,4403.35,5239.99,3599.99,3025.20,lei,0,in_stock,0,,,,,,,,,,,,,,,,
ITGalaxy.ro,"telefoane mobile",Oppo,6932169363716,"Smartphone A5 Pro 5G Dual Sim 8GB RAM 256GB Black Brown",,//profitshare.ro/lps/pPv/K79/?redirect=https%3A%2F%2Fwww.itgalaxy.ro%2Ftelefoane-mobile%2Foppo%2Fa5-pro-5g-dual-sim-8gb-ram-256gb-black-brown-816372%2F,https://www.itgalaxy.ro/telefoane-mobile/oppo/a5-pro-5g-dual-sim-8gb-ram-256gb-black-brown-816372/,https://cdni.itgalaxy.ro/images/products/img_202504150055/816372/full/smartphone-oppo-a5-pro-5g-dual-sim-8gb-ram-256gb-black-brown-1966683.png,831.92,989.99,,,lei,0,in_stock,0,,,,,,,,,,,,,,,,
ITGalaxy.ro,"acumulator extern telefon",UGREEN,bat/ugr/pb/25/20/qc/1x/2x/gr,"Baterie Externa PB722 25000mAh 200W QC + PD 1 x USB-A - 2 x USB-C Gri",,//profitshare.ro/lps/pPv/K79/?redirect=https%3A%2F%2Fwww.itgalaxy.ro%2Facumulator-extern%2Fugreen%2Fpb722-25000mah-200w-qc-plus-pd-1-x-usb-a-2-x-usb-c-gri-792260%2F,https://www.itgalaxy.ro/acumulator-extern/ugreen/pb722-25000mah-200w-qc-plus-pd-1-x-usb-a-2-x-usb-c-gri-792260/,https://cdni.itgalaxy.ro/images/products/img_202502122127/792260/full/baterie-externa-ugreen-pb722-25000mah-200w-qc-plus-pd-1-x-usb-a-2-x-usb-c-gri-1919957.jpeg,235.29,279.99,,,lei,0,in_stock,0,,,,,,,,,,,,,,,,
ITGalaxy.ro,"ebook reader",Amazon,212799,"eBook reader Kindle Paperwhite 2024 (12th Gen) 16GB Display 7inch Wi-Fi IPX78 USB-C Negru","&nbsp;      Bine ati venit la urmatorul capitol Cu ecranul Paperwhite de 7” de ultima generatie, rasfoirea mai rapida a paginilor, saptamani intregi de autonomie a bateriei si o lumina calda reglabila - nu veti dori sa o lasati jos.       &nbsp;...",//profitshare.ro/lps/pPv/K79/?redirect=https%3A%2F%2Fwww.itgalaxy.ro%2Febook-reader%2Famazon%2Fkindle-paperwhite-2024-12th-gen-16gb-display-7inch-wi-fi-ipx78-usb-c-negru-815776%2F,https://www.itgalaxy.ro/ebook-reader/amazon/kindle-paperwhite-2024-12th-gen-16gb-display-7inch-wi-fi-ipx78-usb-c-negru-815776/,https://cdni.itgalaxy.ro/images/products/img_202504150055/815776/full/ebook-reader-amazon-kindle-paperwhite-2024-12th-gen-16gb-display-7inch-wi-fi-ipx78-usb-c-negru-1964900.png,840.33,999.99,949.99,798.31,lei,0,in_stock,0,,,,,,,,,,,,,,,,
ITGalaxy.ro,tablete,Samsung,SM-X920NZAAXSP,"Tableta Galaxy Tab S10 Ultra X920 256GB 12GB RAM Moonstone Gri",,//profitshare.ro/lps/pPv/K79/?redirect=https%3A%2F%2Fwww.itgalaxy.ro%2Ftablete%2Fsamsung%2Ftableta-samsung-galaxy-tab-s10-ultra-x920-256gb-12gb-ram-moonstone-gray-815227%2F,https://www.itgalaxy.ro/tablete/samsung/tableta-samsung-galaxy-tab-s10-ultra-x920-256gb-12gb-ram-moonstone-gray-815227/,https://cdni.itgalaxy.ro/images/products/img_202504150055/815227/full/tableta-samsung-galaxy-tab-s10-ultra-x920-256gb-12gb-ram-moonstone-gray-1963066.jpeg,4361.34,5189.99,4999.99,4201.67,lei,0,in_stock,0,,,,,,,,,,,,,,,,
ITGalaxy.ro,tablete,Samsung,SM-X115NDBAMEA,"Tableta Galaxy Tab A9 LTE 4G X115 64GB 4GB RAM Albastru","&nbsp;  Clasic si contemporan Stilate, cu o nota atractiva, Galaxy Tab A9 si Tab A9+ au un design elegant si un corp metalic, neted. Bucura-te de designul specific tabletei Samsung in Graphite, Silver si Navy, fiecare nuanta evidentiind un farmec...",//profitshare.ro/lps/pPv/K79/?redirect=https%3A%2F%2Fwww.itgalaxy.ro%2Ftablete%2Fsamsung%2Ftableta-samsung-galaxy-tab-a9-lte-4g-x115-64gb-4gb-ram-albastru-815158%2F,https://www.itgalaxy.ro/tablete/samsung/tableta-samsung-galaxy-tab-a9-lte-4g-x115-64gb-4gb-ram-albastru-815158/,https://cdni.itgalaxy.ro/images/products/img_202504150055/815158/full/tableta-samsung-galaxy-tab-a9-lte-4g-x115-64gb-4gb-ram-albastru-1962715.jpeg,542.01,644.99,549.99,462.18,lei,0,in_stock,0,,,,,,,,,,,,,,,,
ITGalaxy.ro,laptopuri,Acer,NH.QULEX.001,"Laptop Nitro V16 AI ANV16-61-R7A2 16 inch WUXGA AMD Ryzen AI 5 340 16GB DDR5 512GB SSD nVidia GeForce RTX 4050 6GB Obsidian Black","&nbsp; Laptop Acer Gaming Nitro V16 AI ANV16-61-R7A2, 16 inches (40.64 cm), Acer ComfyView™ WUXGA IPS 165Hz Display mit LED-Backlight (non-glare), 1920 x 1200, 16:10, AMD Ryzen™ AI 5 340 Processor, 2.0 GHz base clock (Up to 4.8 GHz max....",//profitshare.ro/lps/pPv/K79/?redirect=https%3A%2F%2Fwww.itgalaxy.ro%2Flaptopuri%2Facer%2Fnitro-v16-ai-anv16-61-r7a2-16-inch-wuxga-amd-ryzen-ai-5-340-16gb-ddr5-512gb-ssd-nvidia-geforce-rtx-4050-6gb-obsidian-black-805383%2F,https://www.itgalaxy.ro/laptopuri/acer/nitro-v16-ai-anv16-61-r7a2-16-inch-wuxga-amd-ryzen-ai-5-340-16gb-ddr5-512gb-ssd-nvidia-geforce-rtx-4050-6gb-obsidian-black-805383/,https://cdni.itgalaxy.ro/images/products/img_202504150055/805383/full/laptop-acer-nitro-v16-ai-anv16-61-r7a2-16-inch-wuxga-amd-ryzen-ai-5-340-16gb-ddr5-512gb-ssd-nvidia-geforce-rtx-4050-6gb-obsidian-black-1961144.jpeg,5138.65,6114.99,5294.99,4449.57,lei,0,in_stock,0,,,,,,,,,,,,,,,,
ITGalaxy.ro,laptopuri,Acer,NH.QULEX.007,"Laptop Nitro V16 AI ANV16-61-R221 16 inch WUXGA AMD Ryzen 7 AI 350 16GB DDR5 512GB SSD nVidia GeForce RTX 4050 6GB Obsidian Black","&nbsp; Laptop Acer Gaming Nitro V16 AI ANV16-61-R221, 16 inches (40.64 cm), Acer ComfyView™ WUXGA IPS 165Hz Display mit LED-Backlight (non-glare), 1920 x 1200, 16:10, AMD Ryzen™AI 7 350 processor, 2.0 GHz base clock (Up to 5.0 GHz max. performance...",//profitshare.ro/lps/pPv/K79/?redirect=https%3A%2F%2Fwww.itgalaxy.ro%2Flaptopuri%2Facer%2Fnitro-v16-ai-anv16-61-r221-16-inch-wuxga-amd-ryzen-7-ai-350-16gb-ddr5-512gb-ssd-nvidia-geforce-rtx-4050-6gb-obsidian-black-805381%2F,https://www.itgalaxy.ro/laptopuri/acer/nitro-v16-ai-anv16-61-r221-16-inch-wuxga-amd-ryzen-7-ai-350-16gb-ddr5-512gb-ssd-nvidia-geforce-rtx-4050-6gb-obsidian-black-805381/,https://cdni.itgalaxy.ro/images/products/img_202504150055/805381/full/memorie-laptop-acer-nitro-v16-ai-anv16-61-r221-16-inch-wuxga-amd-ryzen-7-ai-350-16gb-ddr5-512gb-ssd-nvidia-geforce-rtx-4050-6gb-obsidian-black-1961170.jpeg,5509.24,6555.99,5679.99,4773.10,lei,0,in_stock,0,,,,,,,,,,,,,,,,
ITGalaxy.ro,casti,Jabra,25089-989-899,"Casti Evolve2 50 Negru"," &nbsp; &nbsp; ",//profitshare.ro/lps/pPv/K79/?redirect=https%3A%2F%2Fwww.itgalaxy.ro%2Fcasti%2Fjabra%2Fevolve2-50-headset-black-stereo-uc-usb-c-668752%2F,https://www.itgalaxy.ro/casti/jabra/evolve2-50-headset-black-stereo-uc-usb-c-668752/,https://cdni.itgalaxy.ro/images/products/img_202403191406/668752/full/sistem-jabra-evolve2-50-headset-black-stereo-uc-usb-c-1613046.jpeg,680.67,810,674,566.39,lei,0,in_stock,0,,,,,,,,,,,,,,,,
ITGalaxy.ro,frigidere,"Tesla WG",RS0400MSE,"Frigider Minibar RS0400MSE Clasa E Capacitate 43L 49.2H Usa Reversibila Argintiu","&nbsp; Mâncarea ta preferată și-a găsit o nouăcasă în frigiderele Tesla cu o singură ușă! Alege-l pe cel care se potrivește cel mai bine nevoilor tale. &nbsp; &nbsp;DESIGN CU UȘĂ REVERSIBILĂ Știați că frigiderul dumneavoastră poate fi deschis la...",//profitshare.ro/lps/pPv/K79/?redirect=https%3A%2F%2Fwww.itgalaxy.ro%2Ffrigidere%2Ftesla-wg%2Frs0400mse-clasa-e-capacitate-43l-49-2h-usa-reversibila-argintiu-814454%2F,https://www.itgalaxy.ro/frigidere/tesla-wg/rs0400mse-clasa-e-capacitate-43l-49-2h-usa-reversibila-argintiu-814454/,https://cdni.itgalaxy.ro/images/products/img_202504150055/814454/full/frigider-minibar-tesla-wg-rs0400mse-clasa-e-capacitate-43l-49-2h-usa-reversibila-argintiu-1960238.png,389.91,463.99,428,359.66,lei,0,in_stock,0,,,,,,,,,,,,,,,,
ITGalaxy.ro,casti,Hoco,han/bl/hoc/w3/ar,"Casti Telefon W35 A2DP Handsfree Bluetooth Argintiu","&nbsp;  Casti HOCO W35 ofera sunet clar, de inalta calitate, cu bas profund. Designul pliabil faciliteaza transportul si depozitarea castilor. Tehnologia Bluetooth imbunatatita iti permite sa te bucuri de muzica preferata la o calitate excelenta,...",//profitshare.ro/lps/pPv/K79/?redirect=https%3A%2F%2Fwww.itgalaxy.ro%2Fcasti%2Fhoco%2Fhandsfree-bluetooth-w35-a2dp-argintiu-727015%2F,https://www.itgalaxy.ro/casti/hoco/handsfree-bluetooth-w35-a2dp-argintiu-727015/,https://cdni.itgalaxy.ro/images/products/img_202407121600/727015/full/casti-telefon-hoco-handsfree-bluetooth-w35-a2dp-argintiu-1756964.jpeg,54.61,64.99,,,lei,0,in_stock,0,,,,,,,,,,,,,,,,
ITGalaxy.ro,casti,JBL,JBLW200TWSBLK,"Casti Wireless Wave 200 Black","&nbsp; &nbsp; ",//profitshare.ro/lps/pPv/K79/?redirect=https%3A%2F%2Fwww.itgalaxy.ro%2Fcasti%2Fjbl%2Fwave-200-black-464490%2F,https://www.itgalaxy.ro/casti/jbl/wave-200-black-464490/,https://cdni.itgalaxy.ro/images/products/img_202202220953/464490/full/casti-wireless-jbl-wave-200-black-1169643.jpeg,144.53,171.99,,,lei,0,in_stock,0,,,,,,,,,,,,,,,,
ITGalaxy.ro,"Curatenie si intretinere",Gloria,3374,"Perie electrica pentru suprafete Multibrush Speedcontrol","&nbsp; &nbsp;  Caracteristici tehnice:  - perie multifunctionala pentru suprafete actionata electric &nbsp; - motor 230 V, putere 500W - greutate 3,7 kg - lungime 115- 135 cm - perie tip rola pentru piatra SOFT - perie de sarma imbracata in alama...",//profitshare.ro/lps/pPv/K79/?redirect=https%3A%2F%2Fwww.itgalaxy.ro%2Fcuratenie-si-intretinere%2Fgloria%2Fmultibrush-speedcontrol-296602%2F,https://www.itgalaxy.ro/curatenie-si-intretinere/gloria/multibrush-speedcontrol-296602/,https://cdni.itgalaxy.ro/images/products/img_201907312203/296602/full/perie-electrica-pentru-suprafete-gloria-multibrush-speedcontrol-703987.jpeg,799.15,950.99,650.99,547.05,lei,0,in_stock,0,,,,,,,,,,,,,,,,
ITGalaxy.ro,televizoare,Allview,24ATC6300-H,"Televizor DLED Non-Smart 24ATC6300-H Rezolutie HD 24inch 60cm Timeshift Negru","&nbsp;  &nbsp;  Compact, eficient și ușor de integrat Cu un design slim, Allview 24ATC6300-H este ideal pentru cei care caută un televizor simplu, fiabil și ușor de utilizat. Formatul său compact îl face ușor de amplasat, fără a face compromisuri...",//profitshare.ro/lps/pPv/K79/?redirect=https%3A%2F%2Fwww.itgalaxy.ro%2Ftelevizoare%2Fallview%2F24atc6300-h-rezolutie-hd-24inch-60cm-timeshift-negru-813352%2F,https://www.itgalaxy.ro/televizoare/allview/24atc6300-h-rezolutie-hd-24inch-60cm-timeshift-negru-813352/,https://cdni.itgalaxy.ro/images/products/img_202504150055/813352/full/televizor-allview-24atc6300-h-1958582.png,350.41,416.99,369.99,310.92,lei,0,in_stock,0,,,,,,,,,,,,,,,,
ITGalaxy.ro,"Curatenie si intretinere",Procart,JY-H41,"Suport Umerase Haine Stand Incaltaminte Inaltime Ajustabila 163x145x45Cm 4 Roti Otel Cromat","&nbsp; Suport umerase haine, stand incaltaminte, inaltime ajustabila 163x145x45 cm, 4 roti, otel cromat &nbsp; Suportul telescopic va permite sa depozitati si organizati imbracamintea si incaltamintea, maximizand spatiul disponibil. Suportul este...",//profitshare.ro/lps/pPv/K79/?redirect=https%3A%2F%2Fwww.itgalaxy.ro%2Fcuratenie-si-intretinere%2Fprocart%2Fsuport-umerase-haine-stand-incaltaminte-inaltime-ajustabila-163x145x45-cm-4-roti-otel-cromat-813046%2F,https://www.itgalaxy.ro/curatenie-si-intretinere/procart/suport-umerase-haine-stand-incaltaminte-inaltime-ajustabila-163x145x45-cm-4-roti-otel-cromat-813046/,https://cdni.itgalaxy.ro/images/products/img_202504150055/813046/full/suport-umerase-haine-procart-stand-incaltaminte-inaltime-ajustabila-163x145x45cm-4-roti-otel-cromat-1957311.jpeg,122.68,145.99,50.99,42.85,lei,0,in_stock,0,,,,,,,,,,,,,,,,
ITGalaxy.ro,"placi video",XFX,RX-97TRGBBW9,"Placa Video Mercury AMD Radeon RX 9070XT OC White Gaming Edition 16GB GDDR6 RBG Alb",,//profitshare.ro/lps/pPv/K79/?redirect=https%3A%2F%2Fwww.itgalaxy.ro%2Fplaci-video%2Fxfx%2Fxfx-vga-16gb-radeon-rx9070xt-mercury-white-oc-gaming-3xdp-1xhdmi-mercury-amd-radeon-rx9070xt-white-oc-gamingedition-813021%2F,https://www.itgalaxy.ro/placi-video/xfx/xfx-vga-16gb-radeon-rx9070xt-mercury-white-oc-gaming-3xdp-1xhdmi-mercury-amd-radeon-rx9070xt-white-oc-gamingedition-813021/,https://cdni.itgalaxy.ro/images/products/img_202504150055/813021/full/placa-video-xfx-mercury-amd-radeon-rx-9070xt-oc-white-gaming-edition-16gb-gddr6-rbg-alb-1957413.jpeg,3663.03,4359,,,lei,0,in_stock,0,,,,,,,,,,,,,,,,
ITGalaxy.ro,ssd,Samsung,MZ-VAP4T0CW,"SSD 9100 Pro 4TB M.2 PCIe 5.0",,//profitshare.ro/lps/pPv/K79/?redirect=https%3A%2F%2Fwww.itgalaxy.ro%2Fssd%2Fsamsung%2F9100-pro-4tb-m-2-pcie-5-0-812881%2F,https://www.itgalaxy.ro/ssd/samsung/9100-pro-4tb-m-2-pcie-5-0-812881/,https://cdni.itgalaxy.ro/images/products/img_202504150055/812881/full/ssd-samsung-9100-pro-4tb-m-2-pcie-5-0-1957753.png,2270.59,2702,2517.99,2115.96,lei,0,in_stock,0,,,,,,,,,,,,,,,,
ITGalaxy.ro,"combine frigorifice",Candy,CCE4T620EW/RES,"Combina frigorifica Resigilat CCE4T620EW 377L Clasa E White","&nbsp; Produsul prezinta o lovitura in partea laterala. ",//profitshare.ro/lps/pPv/K79/?redirect=https%3A%2F%2Fwww.itgalaxy.ro%2Fcombine-frigorifice%2Fcandy%2Fcce4t620ew-377l-clasa-e-white-resigilat-812745%2F,https://www.itgalaxy.ro/combine-frigorifice/candy/cce4t620ew-377l-clasa-e-white-resigilat-812745/,https://cdni.itgalaxy.ro/images/products/img_202504150055/812745/full/combina-frigorifica-candy-resigilat-cce4t620ew-377l-clasa-e-white-1956824.jpeg,1473.1,1752.99,1049.98,882.34,lei,0,in_stock,0,,,,,,,,,,,,,,,,
ITGalaxy.ro,"telefoane mobile",Motorola,PB6E0062PL,"Smartphone Moto G15 8GB 128GB Dual SIM Sea Blue",,//profitshare.ro/lps/pPv/K79/?redirect=https%3A%2F%2Fwww.itgalaxy.ro%2Ftelefoane-mobile%2Fmotorola%2Fmoto-g15-8gb-128gb-dual-sim-sea-blue-812516%2F,https://www.itgalaxy.ro/telefoane-mobile/motorola/moto-g15-8gb-128gb-dual-sim-sea-blue-812516/,https://cdni.itgalaxy.ro/images/products/img_202504150055/812516/full/smartphone-motorola-moto-g15-8gb-128gb-dual-sim-sea-blue-1956563.jpeg,475.62,565.99,,,lei,0,in_stock,0,,,,,,,,,,,,,,,,
ITGalaxy.ro,"monitoare lcd si led",Alienware,AW3425DWM,"Monitor LED Gaming Curbat AW3425DWM 34 inch UWQHD VA 1ms 180Hz Black","&nbsp; DELL Alienware 34 Curved Gaming Monitor AW3425DWM, 34 WQHD 3440x1440 at 180Hz, 21:9, 95% DCI-P3 (CIE 1976), 1 ms, 400 cd/m2(peak), 3000:1, 1.07 billion colours, 178/178, 2xHDMI, DP 1.4, USB 5Gbps Type-A,1 USB 5Gbps Type-B, Height, tilt, VESA ",//profitshare.ro/lps/pPv/K79/?redirect=https%3A%2F%2Fwww.itgalaxy.ro%2Fmonitoare%2Falienware%2Faw3425dwm-34-inch-uwqhd-va-1ms-180hz-black-812096%2F,https://www.itgalaxy.ro/monitoare/alienware/aw3425dwm-34-inch-uwqhd-va-1ms-180hz-black-812096/,https://cdni.itgalaxy.ro/images/products/img_202504150055/812096/full/monitor-led-gaming-curbat-alienware-aw3425dwm-34-inch-uwqhd-va-1ms-180hz-black-1957049.jpeg,1594.95,1897.99,,,lei,0,in_stock,0,,,,,,,,,,,,,,,,
ITGalaxy.ro,blendere,Eldom,5908277384494/RES,"Blender Resigilat BL200 Swif 1000W Negru / Argintiu","&nbsp; Produsul este in stare buna, fiind doar reambalat. ",//profitshare.ro/lps/pPv/K79/?redirect=https%3A%2F%2Fwww.itgalaxy.ro%2Fblendere%2Feldom%2Fbl200-swif-1000w-negru-argintiu-resigilat-811500%2F,https://www.itgalaxy.ro/blendere/eldom/bl200-swif-1000w-negru-argintiu-resigilat-811500/,https://cdni.itgalaxy.ro/images/products/img_202504150055/811500/full/blender-eldom-resigilat-bl200-swif-1000w-negru-argintiu-1953778.jpeg,245.37,291.99,179.99,151.25,lei,0,in_stock,0,,,,,,,,,,,,,,,,
ITGalaxy.ro,"telefoane mobile",Xiaomi,64232,"Telefon mobil Redmi A5 64GB 3GB RAM Dual Sim 4G Ocean Blue",,//profitshare.ro/lps/pPv/K79/?redirect=https%3A%2F%2Fwww.itgalaxy.ro%2Ftelefoane-mobile%2Fxiaomi%2Fredmi-a5-64gb-3gb-ram-dual-sim-4g-ocean-blue-811254%2F,https://www.itgalaxy.ro/telefoane-mobile/xiaomi/redmi-a5-64gb-3gb-ram-dual-sim-4g-ocean-blue-811254/,https://cdni.itgalaxy.ro/images/products/img_202504150055/811254/full/telefon-mobil-xiaomi-redmi-a5-64gb-3gb-ram-dual-sim-4g-ocean-blue-1954944.jpeg,268.9,319.99,,,lei,0,in_stock,0,,,,,,,,,,,,,,,,
ITGalaxy.ro,"masini de spalat vase",Haier,XI0C3TB3FB,"Masina De Spalat Vase XI0C3TB3FB 10 Seturi 8 Programe Motor Inverter Wifi Aquastop Deschidere Automata Usa Clasa C 45Cm","&nbsp;  I-PRO Shine Series 4 Indiferent de optiunea dorita (independenta sau incorporabila), masinile de spalat vase HAIER i-Pro seria 4 va ofera cele mai avansate caracteristici: •Motor Inverter pentru performante exceptionale de spalare •Nivel...",//profitshare.ro/lps/pPv/K79/?redirect=https%3A%2F%2Fwww.itgalaxy.ro%2Fmasini-de-spalat-vase%2Fhaier%2Fxi0c3tb3fb-dish-bi-45cm-c-10-set-8-pr-43-db-2-cos-inverter-automatic-door-open-lumina-podea-aquastop-wifi-display-negru-811044%2F,https://www.itgalaxy.ro/masini-de-spalat-vase/haier/xi0c3tb3fb-dish-bi-45cm-c-10-set-8-pr-43-db-2-cos-inverter-automatic-door-open-lumina-podea-aquastop-wifi-display-negru-811044/,https://cdni.itgalaxy.ro/images/products/img_202504150055/811044/full/masina-de-spalat-vase-haier-xi0c3tb3fb-10-seturi-8-programe-motor-inverter-wifi-aquastop-deschidere-automata-usa-clasa-c-45cm-1953061.jpeg,2268.9,2699.99,2457.99,2065.54,lei,0,in_stock,0,,,,,,,,,,,,,,,,
ITGalaxy.ro,"telefoane mobile",Samsung,SM-M556BZKWEGY,"Telefon mobil Galaxy M55 256GB 8GB RAM 5G Dual Sim Denim Black","&nbsp;  Echipat cu Snapdragon® 7 Gen 1 Bucurati-va de viteze extraordinare pentru jocuri puternice, multitasking si videoclipuri de inalta calitate fara intreruperi.  Incarcare super-rapida de 45 W Puterea masiva a unei baterii de 5000 mAh va va...",//profitshare.ro/lps/pPv/K79/?redirect=https%3A%2F%2Fwww.itgalaxy.ro%2Ftelefoane-mobile%2Fsamsung%2Fgalaxy-m55-256gb-8gb-ram-5g-dual-sim-denim-black-809939%2F,https://www.itgalaxy.ro/telefoane-mobile/samsung/galaxy-m55-256gb-8gb-ram-5g-dual-sim-denim-black-809939/,https://cdni.itgalaxy.ro/images/products/img_202502122127/809939/full/telefon-mobil-samsung-telefon-mobil-samsung-galaxy-m55-256gb-8gb-ram-5g-dual-sim-black-1950318.png,1424.36,1694.99,,,lei,0,in_stock,0,,,,,,,,,,,,,,,,
ITGalaxy.ro,"Accesorii bucatarie",OEM,218409,"Set 12 Recipiente Pentru Depozitare Alimente Fara BPA  Transparent","&nbsp; Recipient cu Etansare profesionala Calitate ridicata Fabricate din materiale dentinate utilizarii alimentare. Pot depozita si lichide. Super rezistente si durabile pentru utilizare zilnica. &nbsp; Versatil Cu 4 forme, dimensiuni si volum...",//profitshare.ro/lps/pPv/K79/?redirect=https%3A%2F%2Fwww.itgalaxy.ro%2Faccesorii-bucatarie%2Foem%2Fdepozitare-alimente-fara-bpa-transparent-809784%2F,https://www.itgalaxy.ro/accesorii-bucatarie/oem/depozitare-alimente-fara-bpa-transparent-809784/,https://cdni.itgalaxy.ro/images/products/img_202504150055/809784/full/set-12-recipiente-oem-pentru-depozitare-alimente-fara-bpa-transparent-1954121.png,173.1,205.99,149.99,126.04,lei,0,in_stock,0,,,,,,,,,,,,,,,,
ITGalaxy.ro,"Carucioare copii",Momi,WOSP00004/RES,"Carucior copii Resigilat Estelle Pink","&nbsp; Produsul prezinta urme utilizare doar pe roti. ",//profitshare.ro/lps/pPv/K79/?redirect=https%3A%2F%2Fwww.itgalaxy.ro%2Fcarucioare-copii%2Fmomi%2Festelle-pink-resigilat-809543%2F,https://www.itgalaxy.ro/carucioare-copii/momi/estelle-pink-resigilat-809543/,https://cdni.itgalaxy.ro/images/products/img_202502122127/809543/full/carucior-copii-momi-resigilat-estelle-pink-1949331.jpeg,395.79,470.99,,,lei,0,in_stock,0,,,,,,,,,,,,,,,,
ITGalaxy.ro,fierbatoare,OEM,"Fierbator Mov","Fierbator MS Ceainic Inox Mov 1.7L",,//profitshare.ro/lps/pPv/K79/?redirect=https%3A%2F%2Fwww.itgalaxy.ro%2Ffierbatoare%2Foem%2Fms-ceainic-inox-mov-1-7l-809534%2F,https://www.itgalaxy.ro/fierbatoare/oem/ms-ceainic-inox-mov-1-7l-809534/,https://cdni.itgalaxy.ro/images/products/img_202502122127/809534/full/fierbator-oem-ms-ceainic-inox-mov-1-7l-1949402.jpeg,67.22,79.99,49.99,42.01,lei,0,in_stock,0,,,,,,,,,,,,,,,,
ITGalaxy.ro,fierbatoare,OEM,"Fierbator Crem","Fierbator MS Ceainic Inox Crem 1.7L",,//profitshare.ro/lps/pPv/K79/?redirect=https%3A%2F%2Fwww.itgalaxy.ro%2Ffierbatoare%2Foem%2Fms-ceainic-inox-crem-1-7l-809535%2F,https://www.itgalaxy.ro/fierbatoare/oem/ms-ceainic-inox-crem-1-7l-809535/,https://cdni.itgalaxy.ro/images/products/img_202502122127/809535/full/fierbator-oem-ms-ceainic-inox-crem-1-7l-1949404.jpeg,67.22,79.99,49.99,42.01,lei,0,in_stock,0,,,,,,,,,,,,,,,,
ITGalaxy.ro,"placi de baza",Gigabyte,"Z790 AORUS ELITE AX/RES","Placa de baza Resigilat Z790 AORUS ELITE AX Intel LGA1700 ATX","&nbsp; Produsul a fost desigilat si testat. ",//profitshare.ro/lps/pPv/K79/?redirect=https%3A%2F%2Fwww.itgalaxy.ro%2Fplaci-de-baza%2Fgigabyte%2Fz790-aorus-elite-ax-1700-resigilat-809330%2F,https://www.itgalaxy.ro/placi-de-baza/gigabyte/z790-aorus-elite-ax-1700-resigilat-809330/,https://cdni.itgalaxy.ro/images/products/img_202502122127/809330/full/placa-de-baza-gigabyte-resigilat-z790-aorus-elite-ax-intel-lga1700-atx-1948568.jpeg,1047.89,1246.99,1039.99,873.94,lei,0,in_stock,0,,,,,,,,,,,,,,,,
ITGalaxy.ro,"telefoane mobile",Oppo,6932169356329,"Smartphone Find X8 16GB 512GB 5G Dual SIM Black",,//profitshare.ro/lps/pPv/K79/?redirect=https%3A%2F%2Fwww.itgalaxy.ro%2Ftelefoane-mobile%2Foppo%2Ffind-x8-5g-dual-sim-16gb-512gb-black-808564%2F,https://www.itgalaxy.ro/telefoane-mobile/oppo/find-x8-5g-dual-sim-16gb-512gb-black-808564/,https://cdni.itgalaxy.ro/images/products/img_202502122127/808564/full/smartphone-oppo-find-x8-5g-dual-sim-16gb-512gb-black-1948443.png,4201.67,4999.99,,,lei,0,in_stock,0,,,,,,,,,,,,,,,,
